index,PRESSURE,ANGLE,WINDSPEED,NETRAD,RH,SWIN,SR50,TEMP,SWOUT,WINDDIR,SURFTEMP,PRCP
2010-10-02 00:00:00,507.13300000000004,2.209,1.5,-71.883,50.121,0.0,0.917,-2.887,0.0,191.563,-10.692,0.0
2010-10-02 01:00:00,506.9,2.231,3.109,-85.91,45.19,0.0,0.916,-3.2230000000000003,0.0,185.475,-11.491,0.0
2010-10-02 02:00:00,506.483,2.2030000000000003,3.217,-78.633,59.711999999999996,0.0,0.916,-3.912,0.0,149.389,-12.574000000000002,0.0
2010-10-02 03:00:00,506.283,2.202,2.839,-74.421,64.127,0.0,0.916,-4.137,0.0,137.418,-13.135,0.0
2010-10-02 04:00:00,506.0,2.234,3.335,-76.625,67.68,0.0,0.916,-4.2410000000000005,0.0,135.399,-12.892999999999999,0.0
2010-10-02 05:00:00,506.167,2.226,3.775,-76.633,64.84,0.0,0.918,-4.019,0.0,138.267,-12.78,0.0
2010-10-02 06:00:00,506.45,2.177,3.512,-83.01100000000002,70.304,1.69,0.917,-4.5,1.69,140.116,-12.632,0.0
2010-10-02 07:00:00,506.86699999999996,2.25,2.8930000000000002,-68.273,67.863,49.58,0.915,-4.628,38.313,163.315,-12.887,0.0
2010-10-02 08:00:00,507.083,2.2359999999999998,3.245,38.452,62.603,368.9,0.914,-1.964,270.35,166.918,-8.738999999999999,0.0
2010-10-02 09:00:00,507.36699999999996,2.2159999999999997,2.5669999999999997,127.24600000000001,41.92100000000001,598.867,0.913,1.189,408.6,181.128,-1.3769999999999998,0.0
2010-10-02 10:00:00,507.45,2.187,1.824,209.695,32.028,831.5830000000003,0.915,3.608,544.617,167.21400000000003,0.0,0.0
2010-10-02 11:00:00,507.333,2.202,2.092,241.739,31.145,792.45,0.916,3.0010000000000003,512.4169999999998,304.6040000000001,0.0,0.0
2010-10-02 12:00:00,507.06699999999995,2.3480000000000003,4.263999999999999,59.695,43.773,387.05,0.915,0.079,259.35,303.269,0.0,0.0
2010-10-02 13:00:00,506.61699999999996,2.215,1.6840000000000002,161.262,35.285,575.6669999999998,0.916,3.344,370.81699999999995,201.562,0.0,0.0
2010-10-02 14:00:00,506.3,2.221,2.4930000000000003,44.093,34.873000000000005,308.35,0.916,2.137,203.11700000000002,284.99,0.0,0.0
2010-10-02 15:00:00,505.983,2.302,4.42,30.807,37.292,229.35,0.916,0.449,155.333,300.7290000000001,-0.064,0.0
2010-10-02 16:00:00,505.86699999999996,2.221,2.9410000000000003,54.576,36.718,237.25,0.916,0.9470000000000001,157.61700000000005,146.773,-1.074,0.0
2010-10-02 17:00:00,506.0,2.234,2.588,-2.4130000000000003,39.711,48.975,0.917,-0.128,32.65,232.00400000000002,-1.389,0.0
2010-10-02 18:00:00,506.417,2.208,3.426,-26.624000000000002,44.513999999999996,10.414000000000001,0.917,-1.15,6.756,249.185,-3.2439999999999998,0.0
2010-10-02 19:00:00,506.85,2.1790000000000003,2.291,-27.884,47.881,0.0,0.917,-1.921,0.0,183.533,-4.641,0.0
2010-10-02 20:00:00,507.55,2.217,2.386,-43.893,57.57899999999999,0.0,0.916,-3.2110000000000003,0.0,287.462,-6.064,0.0
2010-10-02 21:00:00,507.733,2.213,0.636,-25.489,59.661,0.0,0.917,-3.891,0.0,157.122,-7.5539999999999985,0.0
2010-10-02 22:00:00,508.13300000000004,2.235,3.867,-9.702,72.158,0.0,0.918,-4.535,0.0,278.686,-6.6579999999999995,0.0
2010-10-02 23:00:00,508.0,2.234,2.713,-25.791999999999998,78.225,0.0,0.917,-5.162999999999999,0.0,158.965,-6.895,0.0
2010-10-03 00:00:00,507.767,2.228,1.2109999999999999,-26.665,68.252,0.0,0.918,-4.645,0.0,198.67,-8.201,0.0
2010-10-03 01:00:00,507.517,2.218,2.218,-62.55,86.984,0.0,0.916,-6.659,0.0,130.222,-8.845,0.0
2010-10-03 02:00:00,506.967,2.2,3.3280000000000003,-76.745,78.842,0.0,0.915,-6.483,0.0,154.67600000000004,-10.755,0.0
2010-10-03 03:00:00,506.833,2.2319999999999998,3.779,-11.794,81.089,0.0,0.918,-5.122000000000001,0.0,160.642,-10.099,0.0
2010-10-03 04:00:00,506.55,2.271,3.2969999999999997,-54.928999999999995,89.774,0.0,0.915,-5.933,0.0,149.32399999999996,-9.886000000000001,0.0
2010-10-03 05:00:00,506.5,2.238,4.086,-47.553999999999995,90.09200000000001,0.0,0.917,-5.8320000000000025,0.0,142.325,-9.923,0.0
2010-10-03 06:00:00,506.68300000000005,2.278,4.02,-50.023999999999994,92.47399999999999,3.943,0.916,-6.0889999999999995,3.943,144.418,-10.081,0.0
2010-10-03 07:00:00,507.15,2.247,3.6289999999999996,-54.168,91.553,67.60300000000001,0.915,-6.376,55.207,170.326,-10.498,0.0
2010-10-03 08:00:00,507.333,2.25,4.117,-0.324,75.997,347.533,0.915,-3.779,283.883,172.33900000000003,-8.283999999999999,0.0
2010-10-03 09:00:00,507.6,2.233,2.414,66.574,45.449,535.283,0.914,0.145,415.967,209.017,-2.3280000000000003,0.0
2010-10-03 10:00:00,507.8,2.235,2.958,110.615,38.301,775.9,0.915,-0.428,576.2,290.765,0.0,0.0
2010-10-03 11:00:00,507.467,2.201,2.04,182.391,35.062,781.0,0.914,2.231,572.133,209.12,0.0,0.0
2010-10-03 12:00:00,507.033,2.206,2.299,174.778,32.243,783.6,0.914,2.249,568.7,214.649,0.0,0.0
2010-10-03 13:00:00,506.61699999999996,2.238,2.667,118.67200000000001,32.406,551.883,0.915,1.536,402.81699999999995,229.71400000000003,0.0,0.0
2010-10-03 14:00:00,506.35,2.174,1.994,69.33,37.482,421.45,0.915,1.005,309.483,293.267,0.0,0.0
2010-10-03 15:00:00,506.31699999999995,2.221,2.958,42.867,49.871,312.35,0.915,-0.889,231.3,271.189,0.0,0.0
2010-10-03 16:00:00,506.15,2.1919999999999997,3.992,15.253,58.071999999999996,161.55,0.916,-2.146,120.73700000000001,181.982,-0.099,0.0
2010-10-03 17:00:00,506.3,2.238,2.9210000000000003,-3.7969999999999997,68.551,59.113,0.917,-3.3110000000000004,44.473,165.104,-1.507,0.0
2010-10-03 18:00:00,506.38300000000004,2.23,1.985,-32.323,69.322,14.08,0.917,-3.627,10.7,238.238,-4.178,0.0
2010-10-03 19:00:00,506.4,2.214,1.645,-49.92,58.978,0.0,0.916,-3.096,0.0,145.276,-7.482,0.0
2010-10-03 20:00:00,506.95,2.27,2.042,-30.545,68.829,0.0,0.917,-3.91,0.0,291.783,-8.161,0.0
2010-10-03 21:00:00,507.333,2.237,1.348,-44.826,78.169,0.0,0.916,-4.993,0.0,187.03400000000002,-8.506,0.0
2010-10-03 22:00:00,507.35,2.2359999999999998,1.074,-52.882,71.20100000000002,0.0,0.916,-4.61,0.0,198.68900000000002,-10.673,0.0
2010-10-03 23:00:00,507.0,2.2359999999999998,0.674,-39.796,66.16199999999999,0.0,0.917,-4.402,0.0,256.35900000000004,-11.429,0.0
2010-10-04 00:00:00,506.81699999999995,2.235,1.256,-29.932,75.346,0.0,0.916,-4.958,0.0,196.833,-10.111,0.15236666666666668
2010-10-04 01:00:00,506.36699999999996,2.27,2.978,-56.208999999999996,79.936,0.0,0.916,-5.6739999999999995,0.0,150.52700000000004,-10.718,0.15236666666666668
2010-10-04 02:00:00,506.25,2.234,1.294,-16.45,89.90100000000002,0.0,0.916,-5.841,0.0,191.761,-9.57,0.15236666666666668
2010-10-04 03:00:00,506.0,2.247,1.1840000000000002,-19.952,89.10600000000002,0.0,0.916,-6.035,0.0,300.865,-9.387,0.15236666666666668
2010-10-04 04:00:00,505.93300000000005,2.244,1.327,-44.483999999999995,92.69200000000001,0.0,0.916,-6.995,0.0,166.859,-11.112,0.15236666666666668
2010-10-04 05:00:00,505.833,2.214,3.634,-60.806000000000004,88.389,0.0,0.918,-6.422999999999999,0.0,133.54,-11.817,0.15236666666666668
2010-10-04 06:00:00,506.15,2.224,3.0589999999999997,-25.488000000000003,94.917,2.8169999999999997,0.919,-6.858,2.253,147.38299999999995,-9.437999999999999,0.15236666666666668
2010-10-04 07:00:00,506.45,2.2159999999999997,2.53,-44.40600000000001,93.87100000000001,54.086999999999996,,-6.829,47.325,164.715,-10.619000000000002,0.15236666666666668
2010-10-04 08:00:00,506.983,2.23,0.9079999999999999,-23.566999999999997,88.936,146.477,,-4.527,125.07,286.0420000000001,-9.361,0.15236666666666668
2010-10-04 09:00:00,507.167,2.222,0.779,-44.401,58.397,427.4,,0.384,339.56699999999995,66.35600000000001,-7.949,0.15236666666666668
2010-10-04 10:00:00,507.233,2.1959999999999997,1.409,45.769,57.743,421.5,,0.361,339.917,288.58099999999996,-0.073,0.15236666666666668
2010-10-04 11:00:00,506.967,2.27,3.221,119.01799999999999,60.674,812.183,,-0.978,629.133,304.257,-0.064,0.15236666666666668
2010-10-04 12:00:00,506.56699999999995,2.226,1.359,68.99,55.137,434.86699999999996,,-0.488,332.517,274.51099999999997,0.0,0.15236666666666668
2010-10-04 13:00:00,506.217,2.221,1.331,44.897,50.461999999999996,440.06699999999995,,-0.17800000000000002,356.217,278.76099999999997,-0.11699999999999999,0.15236666666666668
2010-10-04 14:00:00,505.85,2.221,2.615,38.617,65.911,387.017,,-3.512,310.1,132.166,-0.19899999999999998,0.15236666666666668
2010-10-04 15:00:00,505.63300000000004,2.199,2.5660000000000003,51.214,49.608999999999995,390.63300000000004,,-1.6740000000000002,309.867,224.63099999999997,-1.5859999999999999,0.15236666666666668
2010-10-04 16:00:00,505.38300000000004,2.2030000000000003,2.231,17.396,45.01,285.098,,0.159,223.18,309.555,-3.299,0.15236666666666668
2010-10-04 17:00:00,505.8,2.249,3.489,-4.704,88.795,46.16,,-5.428999999999999,37.715,316.524,-0.47600000000000003,0.15236666666666668
2010-10-04 18:00:00,505.917,2.2319999999999998,2.015,-4.368,94.124,7.32,,-6.462999999999999,5.6320000000000014,312.746,-3.159,0.15236666666666668
2010-10-04 19:00:00,506.3,2.252,2.189,-11.395999999999999,94.75200000000001,0.0,,-6.5329999999999995,0.0,312.33799999999997,-5.756,0.15236666666666668
2010-10-04 20:00:00,506.8,2.25,1.12,-10.332,94.96799999999999,0.0,,-6.81,0.0,346.834,-6.971,0.15236666666666668
2010-10-04 21:00:00,507.0,2.246,1.51,-17.68,95.249,0.0,,-7.1110000000000015,0.0,293.3640000000001,-8.282,0.15236666666666668
2010-10-04 22:00:00,507.18300000000005,2.254,2.9960000000000004,-3.033,95.086,0.0,,-6.8020000000000005,0.0,314.137,-7.0420000000000025,0.15236666666666668
2010-10-04 23:00:00,507.0,2.28,3.6839999999999997,-4.005,95.19200000000001,0.0,,-7.107,0.0,346.01099999999997,-7.178999999999999,0.15236666666666668
2010-10-05 00:00:00,506.8,2.269,2.872,-4.408,95.352,0.0,,-7.8610000000000015,0.0,326.035,-7.625,0.255275
2010-10-05 01:00:00,506.45,2.234,2.688,-17.281,95.212,0.0,,-8.402000000000001,0.0,349.67800000000005,-9.22,0.255275
2010-10-05 02:00:00,506.18300000000005,2.255,1.755,-12.356,95.447,0.0,,-8.588,0.0,348.719,-9.605,0.255275
2010-10-05 03:00:00,505.917,2.256,0.47700000000000004,-5.947,95.54799999999999,0.0,,-8.627,0.0,271.64099999999996,-9.152999999999999,0.255275
2010-10-05 04:00:00,505.8,2.251,1.284,-5.205,95.603,0.0,,-8.557,0.0,313.7270000000001,-9.273,0.255275
2010-10-05 05:00:00,505.6,2.246,1.4969999999999999,-3.3369999999999997,95.679,0.0,,-8.513,0.0,302.97,-9.01,0.255275
2010-10-05 06:00:00,505.733,2.2430000000000003,1.72,-3.343,95.60600000000001,1.972,,-8.655,1.69,303.139,-9.243,0.255275
2010-10-05 07:00:00,505.983,2.241,0.527,-27.83,94.905,78.895,,-8.392000000000001,72.688,203.847,-10.370999999999999,0.255275
2010-10-05 08:00:00,506.38300000000004,2.246,1.4069999999999998,-34.408,88.37200000000001,335.75,,-5.6610000000000005,309.283,292.46299999999997,-9.472000000000001,0.255275
2010-10-05 09:00:00,506.5,2.218,1.5430000000000001,205.648,82.802,394.483,,-4.448,349.13300000000015,305.728,-7.357,0.255275
2010-10-05 10:00:00,506.5,2.242,3.617,117.741,84.771,584.1669999999998,,-5.276,513.367,298.378,-5.059,0.255275
2010-10-05 11:00:00,506.45,2.227,2.613,-8.684,73.32300000000002,711.933,,-2.556,621.633,303.9790000000001,-4.391,0.255275
2010-10-05 12:00:00,506.15,2.25,4.803,-7.165,82.17299999999999,619.0169999999998,,-4.875,546.117,304.264,-0.8220000000000001,0.255275
2010-10-05 13:00:00,505.75,2.208,2.436,17.701,75.237,529.65,,-4.1739999999999995,467.733,309.508,-2.98,0.255275
2010-10-05 14:00:00,505.167,2.227,3.7030000000000003,-27.439,83.553,469.4,,-5.412999999999999,415.11699999999996,338.42,-2.523,0.255275
2010-10-05 15:00:00,504.967,2.263,3.7689999999999997,-9.187999999999999,86.458,461.017,,-5.681,410.9,302.2920000000001,-3.79,0.255275
2010-10-05 16:00:00,505.0,2.247,2.5469999999999997,-0.9490000000000001,88.87,198.717,,-6.58,175.083,304.905,-3.532,0.255275
2010-10-05 17:00:00,505.3,2.276,3.5439999999999996,-6.705,91.611,94.58200000000001,,-7.4179999999999975,83.883,303.163,-3.698,0.255275
2010-10-05 18:00:00,505.533,2.272,4.449,0.092,95.117,10.137,,-7.905,7.882999999999999,299.815,-4.918,0.255275
2010-10-05 19:00:00,506.333,2.269,4.887,-2.198,95.212,0.0,,-8.972999999999997,0.0,313.132,-6.83,0.255275
2010-10-05 20:00:00,506.95,2.263,2.0909999999999997,-15.640999999999998,94.478,0.0,,-9.547,0.0,350.324,-9.892999999999999,0.255275
2010-10-05 21:00:00,507.483,2.267,0.764,-28.76,94.689,0.0,,-10.315,0.0,260.88599999999997,-13.908,0.255275
2010-10-05 22:00:00,507.517,2.249,1.3030000000000002,-36.254,93.709,0.0,,-10.183,0.0,239.69,-16.156,0.255275
2010-10-05 23:00:00,507.283,2.261,1.041,-42.316,91.164,0.0,,-10.72,0.0,243.455,-19.428,0.255275
2010-10-06 00:00:00,507.13300000000004,2.261,1.876,-46.445,90.723,0.0,,-10.997,0.0,217.49,-19.334,0.0
2010-10-06 01:00:00,507.1,2.295,2.866,-28.156,92.947,0.0,,-11.163,0.0,135.19899999999998,-17.069000000000006,0.0
2010-10-06 02:00:00,506.9,2.2680000000000002,2.048,-35.532,91.556,0.0,,-10.802,0.0,123.62700000000001,-17.965999999999994,0.0
2010-10-06 03:00:00,506.75,2.2680000000000002,3.179,-51.29600000000001,89.039,0.0,,-11.297,0.0,138.312,-19.342,0.0
2010-10-06 04:00:00,506.7,2.266,2.281,-35.67800000000001,86.87799999999999,0.0,,-10.845,0.0,130.939,-18.641,0.0
2010-10-06 05:00:00,506.767,2.265,2.032,-56.527,88.161,0.0,,-12.263,0.0,172.15099999999995,-21.413,0.0
2010-10-06 06:00:00,507.0,2.2680000000000002,3.5469999999999997,-62.626999999999995,84.855,1.692,,-11.692,1.692,141.559,-21.206999999999997,0.0
2010-10-06 07:00:00,507.333,2.27,2.537,-20.561999999999998,81.58800000000002,93.602,,-11.0,85.145,146.781,-18.762999999999998,0.0
2010-10-06 08:00:00,507.36699999999996,2.271,2.873,5.313,67.395,370.233,,-7.443,331.61699999999996,128.162,-15.607999999999999,0.0
2010-10-06 09:00:00,507.56699999999995,2.238,2.682,51.855,65.122,561.4,,-5.489,484.533,130.255,-6.247000000000001,0.0
2010-10-06 10:00:00,507.68300000000005,2.234,2.6710000000000003,129.411,64.482,788.4169999999997,,-4.34,664.0830000000002,153.504,-0.695,0.0
2010-10-06 11:00:00,507.667,2.226,1.635,85.641,59.83,700.967,,-2.283,601.217,211.31099999999998,0.0,0.0
2010-10-06 12:00:00,507.1,2.186,0.040999999999999995,107.715,37.933,985.617,,5.145,799.35,274.409,-0.46,0.0
2010-10-06 13:00:00,506.63300000000004,2.1719999999999997,0.059000000000000004,116.714,32.538000000000004,917.2,,7.412000000000001,705.967,204.22299999999998,0.0,0.0
2010-10-06 14:00:00,506.15,2.165,0.19,147.74200000000005,32.1,866.1669999999997,,7.5070000000000014,647.967,206.34,0.0,0.0
2010-10-06 15:00:00,505.85,2.189,0.363,96.948,33.082,713.5169999999997,,7.087999999999999,536.317,229.092,0.0,0.0
2010-10-06 16:00:00,505.8,2.25,1.695,-8.785,72.259,176.067,,-5.1110000000000015,146.25,289.153,0.0,0.0
2010-10-06 17:00:00,505.8,2.261,1.722,-13.895999999999999,78.436,99.072,,-6.557,85.545,332.264,-0.5589999999999999,0.0
2010-10-06 18:00:00,505.88300000000004,2.262,1.33,-21.276,75.29899999999998,14.075999999999999,,-7.093999999999999,12.105,63.718,-4.185,0.0
2010-10-06 19:00:00,506.38300000000004,2.2880000000000003,2.158,-23.151999999999997,62.964,0.0,,-6.949,0.0,131.189,-7.425,0.0
2010-10-06 20:00:00,506.9,2.2569999999999997,3.86,-28.987,77.524,0.0,,-7.66,0.0,159.963,-8.448,0.0
2010-10-06 21:00:00,507.31699999999995,2.273,4.09,-42.256,81.917,0.0,,-8.277999999999999,0.0,165.06900000000005,-10.425,0.0
2010-10-06 22:00:00,507.56699999999995,2.254,3.49,-36.189,87.91,0.0,,-8.477,0.0,139.731,-11.538,0.0
2010-10-06 23:00:00,507.45,2.275,3.219,-39.575,92.4,0.0,,-8.757,0.0,146.121,-12.392999999999999,0.0
2010-10-07 00:00:00,507.1,2.276,3.0869999999999997,-59.898999999999994,90.93,0.0,,-9.007,0.0,124.751,-14.994000000000002,0.044250000000000005
2010-10-07 01:00:00,506.767,2.253,3.8489999999999998,-67.185,90.868,0.0,,-9.145,0.0,143.407,-15.290999999999999,0.044250000000000005
2010-10-07 02:00:00,506.517,2.269,3.2760000000000002,-59.272,89.81200000000004,0.0,,-9.59,0.0,141.691,-16.233,0.044250000000000005
2010-10-07 03:00:00,506.333,2.269,3.5,-61.791000000000004,90.425,0.0,,-9.965,0.0,141.953,-16.448,0.044250000000000005
2010-10-07 04:00:00,506.2,2.197,4.34,-71.757,88.721,0.0,,-9.513,0.0,129.269,-17.248,0.044250000000000005
2010-10-07 05:00:00,506.167,2.25,4.099,-69.61,88.3,0.0,,-9.927999999999999,0.0,137.759,-17.118,0.044250000000000005
2010-10-07 06:00:00,506.333,2.209,4.048,-71.42699999999998,90.41799999999999,1.6909999999999998,,-10.675,1.409,155.863,-17.308,0.044250000000000005
2010-10-07 07:00:00,506.68300000000005,2.29,4.082,-66.544,92.399,50.75,,-11.033,45.108000000000004,156.435,-17.948,0.044250000000000005
2010-10-07 08:00:00,507.033,2.298,4.186,-56.271,84.89,224.36700000000002,,-7.795,196.13299999999998,143.013,-15.911,0.044250000000000005
2010-10-07 09:00:00,507.06699999999995,2.2769999999999997,4.697,32.141,77.477,557.117,,-6.209,468.1,159.92700000000005,-9.704,0.044250000000000005
2010-10-07 10:00:00,506.93300000000005,2.233,3.62,126.145,69.5,748.75,,-3.937,612.5169999999998,143.872,-2.095,0.044250000000000005
2010-10-07 11:00:00,506.7,2.2359999999999998,2.572,201.975,56.236000000000004,815.9830000000003,,-0.7659999999999999,667.35,168.91099999999997,0.0,0.044250000000000005
2010-10-07 12:00:00,506.167,2.247,2.861,258.07599999999996,52.426,1073.0,,-0.214,839.8,173.36599999999999,0.0,0.044250000000000005
2010-10-07 13:00:00,505.583,2.162,3.205,227.903,49.25,873.4830000000003,,0.049,685.283,167.676,0.0,0.044250000000000005
2010-10-07 14:00:00,505.06699999999995,2.251,2.197,58.158,53.278,517.5830000000002,,-0.46799999999999997,430.4,210.963,0.0,0.044250000000000005
2010-10-07 15:00:00,504.7,2.246,1.2690000000000001,-14.025,64.219,437.783,,-1.216,360.733,176.575,0.0,0.044250000000000005
2010-10-07 16:00:00,504.517,2.246,1.587,-3.5469999999999997,71.229,217.817,,-2.477,186.3,169.112,0.0,0.044250000000000005
2010-10-07 17:00:00,504.45,2.244,2.597,-48.062,70.566,162.122,,-2.864,170.27,155.614,-2.089,0.044250000000000005
2010-10-07 18:00:00,504.75,2.2359999999999998,4.0310000000000015,-5.591,93.15299999999999,2.252,,-5.5710000000000015,2.252,246.41400000000002,-0.794,0.044250000000000005
2010-10-07 19:00:00,505.05,2.24,1.137,3.259,94.38600000000001,0.0,,-6.268,0.0,273.356,-5.966,0.044250000000000005
2010-10-07 20:00:00,505.68300000000005,2.27,2.83,0.38299999999999995,87.809,0.0,,-6.545,0.0,157.308,-11.13,0.044250000000000005
2010-10-07 21:00:00,505.983,2.253,1.835,-10.062000000000001,80.508,0.0,,-6.511,0.0,180.797,-14.465,0.044250000000000005
2010-10-07 22:00:00,506.0,2.245,2.763,-4.909,79.968,0.0,,-7.032,0.0,178.56900000000005,-14.667,0.044250000000000005
2010-10-07 23:00:00,505.9,2.2569999999999997,3.637,-15.913,79.381,0.0,,-6.91,0.0,166.108,-13.623,0.044250000000000005
2010-10-08 00:00:00,505.733,2.258,2.699,-21.651999999999997,86.12299999999998,0.0,,-6.809,0.0,154.055,-13.975,0.0
2010-10-08 01:00:00,505.45,2.2430000000000003,2.83,-10.479000000000001,75.828,0.0,,-6.516,0.0,178.484,-16.516,0.0
2010-10-08 02:00:00,505.3,2.266,3.898,-55.56100000000001,83.742,0.0,,-6.9639999999999995,0.0,191.794,-14.379000000000001,0.0
2010-10-08 03:00:00,505.05,2.258,2.7689999999999997,-54.619,78.46300000000002,0.0,,-6.808,0.0,186.919,-16.135,0.0
2010-10-08 04:00:00,504.88300000000004,2.233,0.9670000000000001,-16.871,87.06299999999996,0.0,,-7.024,0.0,208.537,-14.34,0.0
2010-10-08 05:00:00,504.833,2.248,1.105,-30.353,93.397,0.0,,-7.09,0.0,188.468,-13.585999999999999,0.0
2010-10-08 06:00:00,505.06699999999995,2.251,2.094,-50.141999999999996,73.859,1.69,,-6.254,1.409,163.946,-15.657,0.0
2010-10-08 07:00:00,505.38300000000004,2.254,2.52,-57.159,69.005,48.745,,-6.782,45.083,190.458,-17.904,0.0
2010-10-08 08:00:00,505.55,2.282,2.182,4.895,55.453,357.2,,-3.137,321.7,192.87099999999998,-13.468,0.0
2010-10-08 09:00:00,505.68300000000005,2.248,1.44,51.657,40.579,585.9830000000002,,2.404,499.88300000000004,202.59900000000002,-4.363,0.0
2010-10-08 10:00:00,505.75,2.215,1.973,121.429,44.582,765.9830000000003,,1.7830000000000001,634.65,184.41400000000002,0.0,0.0
2010-10-08 11:00:00,505.43300000000005,2.226,2.105,132.241,59.178000000000004,776.467,,0.838,637.4,235.21,0.0,0.0
2010-10-08 12:00:00,504.88300000000004,2.2,0.961,132.741,44.56800000000001,894.7669999999997,,5.229,701.4,259.874,0.0,0.0
2010-10-08 13:00:00,504.267,2.2319999999999998,0.9540000000000001,78.242,40.215,684.9,,4.475,534.75,245.36700000000002,0.0,0.0
2010-10-08 14:00:00,503.533,2.199,0.963,73.28,41.523,603.0,,4.329,463.5,255.919,0.0,0.0
2010-10-08 15:00:00,503.11699999999996,2.265,2.8539999999999996,43.39,55.293,353.267,,1.121,284.65,157.898,0.0,0.0
2010-10-08 16:00:00,502.8,2.247,3.448,34.806,65.972,231.283,,-0.924,191.333,179.125,0.0,0.0
2010-10-08 17:00:00,502.583,2.252,3.5410000000000004,-43.93899999999999,69.22399999999999,78.232,,-1.811,68.663,158.27,-0.14400000000000002,0.0
2010-10-08 18:00:00,502.283,2.224,3.112,-67.171,71.156,11.823,,-2.336,10.415,145.27,-4.0310000000000015,0.0
2010-10-08 19:00:00,502.267,2.273,3.693,-78.993,78.583,0.0,,-3.071,0.0,157.291,-7.176,0.0
2010-10-08 20:00:00,502.667,2.2359999999999998,4.018,-83.581,83.40799999999999,0.0,,-3.707,0.0,170.074,-8.732999999999999,0.0
2010-10-08 21:00:00,502.93300000000005,2.307,4.646,-89.8,85.95100000000002,0.0,,-4.088,0.0,164.72400000000005,-9.709,0.0
2010-10-08 22:00:00,502.983,2.224,4.311,-81.586,85.09100000000002,0.0,,-4.165,0.0,159.679,-10.594000000000001,0.0
2010-10-08 23:00:00,502.767,2.224,4.162,-87.579,83.456,0.0,,-4.457,0.0,153.452,-11.886,0.0
2010-10-09 00:00:00,502.483,2.305,4.5310000000000015,-63.041000000000004,93.99,0.0,,-5.273,0.0,162.755,-11.024000000000001,0.0
2010-10-09 01:00:00,502.05,2.252,4.202,-84.73899999999998,86.82700000000001,0.0,,-5.27,0.0,156.03,-12.040999999999999,0.0
2010-10-09 02:00:00,501.55,2.287,5.099,-88.991,88.766,0.0,,-5.4460000000000015,0.0,163.079,-11.915,0.0
2010-10-09 03:00:00,501.167,2.287,5.155,-74.57600000000002,93.241,0.0,,-5.931,0.0,150.93200000000004,-11.759,0.0
2010-10-09 04:00:00,501.0,2.198,4.805,-72.13600000000002,95.023,0.0,,-6.209,0.0,136.52200000000002,-11.716,0.0
2010-10-09 05:00:00,500.983,2.2880000000000003,4.322,-75.736,95.271,0.0,,-6.497000000000001,0.0,133.80700000000002,-12.255,0.0
2010-10-09 06:00:00,500.85,2.285,4.815,-68.403,94.85,0.563,,-6.6720000000000015,0.563,135.81799999999998,-12.42,0.0
2010-10-09 07:00:00,501.033,2.281,4.301,-64.417,95.38,24.79,,-6.944,22.54,154.15,-12.372,0.0
2010-10-09 08:00:00,501.31699999999995,2.226,3.67,-56.367,73.486,303.65,,-4.105,310.4170000000001,142.387,-12.457,0.0
2010-10-09 09:00:00,501.283,2.2569999999999997,2.68,-20.743000000000002,53.457,564.15,,-0.7090000000000001,476.31699999999995,143.224,-4.92,0.0
2010-10-09 10:00:00,501.5,2.2159999999999997,1.4180000000000001,133.76,35.448,762.817,,2.86,607.1669999999998,165.576,-0.066,0.0
2010-10-09 11:00:00,501.3,2.246,1.771,118.664,33.775,811.717,,2.414,636.3,284.921,0.0,0.0
2010-10-09 12:00:00,500.767,2.167,2.171,240.798,30.038,1134.333,,3.761,869.9,249.797,0.0,0.0
2010-10-09 13:00:00,500.2,2.269,3.7880000000000003,38.135,37.067,557.45,,0.826,443.85,305.991,0.0,0.0
2010-10-09 14:00:00,499.717,2.247,1.9969999999999999,41.861000000000004,37.806999999999995,419.733,,2.001,335.35,254.99099999999999,0.0,0.0
2010-10-09 15:00:00,499.7,2.2569999999999997,2.404,-3.8110000000000004,43.151,248.733,,0.578,205.4,325.459,0.0,0.0
2010-10-09 16:00:00,499.61699999999996,2.247,3.325,2.214,53.525,210.517,,-1.14,171.11700000000005,209.30700000000002,0.0,0.0
2010-10-09 17:00:00,499.7,2.2359999999999998,4.34,-13.591,58.283,73.187,,-2.0540000000000003,60.232,173.41299999999995,-0.39399999999999996,0.0
2010-10-09 18:00:00,499.86699999999996,2.283,5.2829999999999995,-25.818,67.482,3.377,,-3.2110000000000003,3.377,180.68200000000002,-2.6310000000000002,0.0
2010-10-09 19:00:00,500.3,2.237,3.102,-17.589000000000002,64.089,0.0,,-3.2760000000000002,0.0,195.898,-4.957,0.0
2010-10-09 20:00:00,500.7,2.247,2.835,-20.333,77.35,0.0,,-4.093,0.0,19.665,-6.397,0.0
2010-10-09 21:00:00,501.2,2.298,4.727,-12.956,90.354,0.0,,-5.2570000000000014,0.0,21.214000000000002,-6.068,0.0
2010-10-09 22:00:00,501.5,2.2569999999999997,3.4130000000000003,-4.249,93.421,0.0,,-5.897,0.0,358.48400000000015,-5.8370000000000015,0.0
2010-10-09 23:00:00,501.5,2.249,2.935,-21.485,92.634,0.0,,-6.511,0.0,10.059,-8.199,0.0
2010-10-10 00:00:00,501.167,2.266,2.96,-17.394000000000002,90.705,0.0,,-6.6739999999999995,0.0,31.781999999999996,-8.72,0.06645833333333333
